feeder,report,offset_bytes,n_ch,n_samples
1,9,0,6,128
1,10,3072,6,128
1,11,6144,6,128
1,12,9216,6,128
1,13,12288,6,128
1,14,15360,6,128
1,15,18432,6,128
1,16,21504,6,128
1,17,24576,6,128
1,18,27648,6,128
1,19,30720,6,128
3,13,33792,6,128
3,14,36864,6,128
3,15,39936,6,128
3,16,43008,6,128
3,17,46080,6,128
3,18,49152,6,128
3,19,52224,6,128
1,20,55296,6,128
3,20,58368,6,128
1,21,61440,6,128
3,21,64512,6,128
1,22,67584,6,128
3,22,70656,6,128
1,23,73728,6,128
3,23,76800,6,128
1,24,79872,6,128
3,24,82944,6,128
1,25,86016,6,128
3,25,89088,6,128
1,26,92160,6,128
3,26,95232,6,128
1,27,98304,6,128
3,27,101376,6,128
1,28,104448,6,128
3,28,107520,6,128
1,29,110592,6,128
3,29,113664,6,128
1,30,116736,6,128
3,30,119808,6,128
1,31,122880,6,128
3,31,125952,6,128
1,32,129024,6,128
3,32,132096,6,128
3,33,135168,6,128
3,34,138240,6,128
3,35,141312,6,128
3,36,144384,6,128
4,33,147456,6,128
4,34,150528,6,128
4,35,153600,6,128
4,36,156672,6,128
4,37,159744,6,128
4,38,162816,6,128
4,39,165888,6,128
4,40,168960,6,128
4,41,172032,6,128
4,42,175104,6,128
4,43,178176,6,128
4,44,181248,6,128
4,45,184320,6,128
4,46,187392,6,128
4,47,190464,6,128
4,48,193536,6,128
4,49,196608,6,128
4,50,199680,6,128
4,51,202752,6,128
4,52,205824,6,128
4,53,208896,6,128
4,54,211968,6,128
5,69,215040,6,128
5,70,218112,6,128
5,71,221184,6,128
5,72,224256,6,128
5,73,227328,6,128
5,74,230400,6,128
5,75,233472,6,128
5,76,236544,6,128
5,77,239616,6,128
5,78,242688,6,128
5,79,245760,6,128
5,80,248832,6,128
5,81,251904,6,128
5,82,254976,6,128
5,83,258048,6,128
5,84,261120,6,128
5,85,264192,6,128
5,86,267264,6,128
5,87,270336,6,128
5,88,273408,6,128
5,89,276480,6,128
5,90,279552,6,128
5,91,282624,6,128
5,92,285696,6,128
12,101,288768,6,128
12,102,291840,6,128
12,103,294912,6,128
12,104,297984,6,128
12,105,301056,6,128
12,106,304128,6,128
12,107,307200,6,128
12,108,310272,6,128
12,109,313344,6,128
12,110,316416,6,128
12,111,319488,6,128
12,112,322560,6,128
12,113,325632,6,128
12,114,328704,6,128
12,115,331776,6,128
12,116,334848,6,128
12,117,337920,6,128
12,118,340992,6,128
12,119,344064,6,128
12,120,347136,6,128
12,121,350208,6,128
12,122,353280,6,128
12,123,356352,6,128
12,124,359424,6,128
15,265,362496,6,128
15,266,365568,6,128
15,267,368640,6,128
15,268,371712,6,128
15,269,374784,6,128
15,270,377856,6,128
15,271,380928,6,128
15,272,384000,6,128
15,273,387072,6,128
15,274,390144,6,128
15,275,393216,6,128
15,276,396288,6,128
15,277,399360,6,128
15,278,402432,6,128
15,279,405504,6,128
4,274,408576,6,128
4,275,411648,6,128
4,276,414720,6,128
4,277,417792,6,128
4,278,420864,6,128
4,279,423936,6,128
4,280,427008,6,128
15,280,430080,6,128
4,281,433152,6,128
15,281,436224,6,128
4,282,439296,6,128
15,282,442368,6,128
4,283,445440,6,128
15,283,448512,6,128
4,284,451584,6,128
15,284,454656,6,128
4,285,457728,6,128
15,285,460800,6,128
4,286,463872,6,128
15,286,466944,6,128
4,287,470016,6,128
4,288,473088,6,128
4,289,476160,6,128
4,290,479232,6,128
4,291,482304,6,128
4,292,485376,6,128
4,293,488448,6,128
4,294,491520,6,128
4,295,494592,6,128
4,296,497664,6,128
4,297,500736,6,128
0,316,503808,6,128
0,317,506880,6,128
0,318,509952,6,128
0,319,513024,6,128
0,320,516096,6,128
0,321,519168,6,128
0,322,522240,6,128
0,323,525312,6,128
0,324,528384,6,128
0,325,531456,6,128
0,326,534528,6,128
0,327,537600,6,128
0,328,540672,6,128
0,329,543744,6,128
0,330,546816,6,128
0,331,549888,6,128
0,332,552960,6,128
0,333,556032,6,128
0,334,559104,6,128
0,335,562176,6,128
0,336,565248,6,128
0,337,568320,6,128
14,398,571392,6,128
14,399,574464,6,128
14,400,577536,6,128
14,401,580608,6,128
14,402,583680,6,128
14,403,586752,6,128
14,404,589824,6,128
14,405,592896,6,128
14,406,595968,6,128
14,407,599040,6,128
14,408,602112,6,128
14,409,605184,6,128
14,410,608256,6,128
14,411,611328,6,128
14,412,614400,6,128
14,413,617472,6,128
14,414,620544,6,128
14,415,623616,6,128
14,416,626688,6,128
14,417,629760,6,128
14,418,632832,6,128
14,419,635904,6,128
8,453,638976,6,128
8,454,642048,6,128
8,455,645120,6,128
8,456,648192,6,128
8,457,651264,6,128
8,458,654336,6,128
8,459,657408,6,128
8,460,660480,6,128
8,461,663552,6,128
8,462,666624,6,128
8,463,669696,6,128
8,464,672768,6,128
8,465,675840,6,128
10,459,678912,6,128
10,460,681984,6,128
10,461,685056,6,128
10,462,688128,6,128
10,463,691200,6,128
10,464,694272,6,128
10,465,697344,6,128
8,466,700416,6,128
10,466,703488,6,128
8,467,706560,6,128
10,467,709632,6,128
8,468,712704,6,128
